episode_id,start_id,goal_id,image_file,x_r,y_r,yaw_r,x_g,y_g,yaw_g,dX,dY,sin_dYaw,cos_dYaw,dist_to_goal,dist_home_to_goal,odom_linear_vel,odom_angular_vel,cmd_linear_vel,cmd_angular_vel,lidar_points,marker1_id,marker1_x,marker1_y,marker1_z,marker1_yaw,marker2_id,marker2_x,marker2_y,marker2_z,marker2_yaw,marker3_id,marker3_x,marker3_y,marker3_z,marker3_yaw
4,Home,A,111555_686077.jpg,-1.670614,0.586612,-0.777464,-13.6386,2.68756,-0.054382,-10.00328,-6.897902,0.661699,0.74977,12.150995,30.576686,-1,-0.499999,-1,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.867, 3.812, 3.768, 3.737, 3.707, 3.701, 3.687, inf, 3.674, 3.691, 3.707, 3.719, 3.747, 3.785, 3.833, 3.887, 3.964, 4.04, 4.113, 4.22, 4.288, 4.465, 4.186, 3.964, 3.77, 3.6, 3.438, 3.309, 3.196, 3.088, 3.002, 2.921, 2.845, 2.786, 2.731, 2.379, 2.343, 2.312, 2.287, 2.265, 2.249, 2.237, 2.23, 2.509, 2.511, 2.517, 2.528, 2.544, 2.563, 2.589, 2.623, 2.659, 2.706, 2.754, 2.815, 2.882, 2.953, 3.042, 3.135]",,,,,,,,,,,,,,,
4,Home,A,111555_886123.jpg,-1.805906,0.733794,-0.877464,-13.6386,2.68756,-0.054382,-9.064999,-7.85211,0.733245,0.679965,11.992908,30.576686,-1,-0.499999,-1,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.943, 3.938, 3.896, 3.912, 3.875, 3.776, 3.82, 3.819, 3.815, 3.838, 3.859, 3.876, 3.91, 3.954, 4.011, 4.07, 4.156, 4.242, 4.322, 4.447, 4.842, 4.549, 4.297, 4.06, 3.872, 3.709, 3.555, 3.433, 3.317, 3.209, 3.124, 3.045, 2.973, 2.912, 2.554, 2.514, 2.478, 2.448, 2.423, 2.404, 2.39, 2.664, 2.658, 2.657, 2.662, 2.671, 2.685, 2.706, 2.73, 2.764, 2.799, 2.845, 2.897, 2.952, 3.021, 3.094]",,,,,,,,,,,,,,,
4,Home,A,111556_086122.jpg,-1.925829,0.893748,-0.977464,-13.6386,2.68756,-0.054382,-8.036143,-8.707879,0.797465,0.603365,11.849336,30.576686,-1,-0.499999,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.059, 4.02, 3.993, 3.976, 3.961, 3.97, 3.973, 3.974, 4.003, 4.029, 4.053, 4.092, 4.144, 4.209, 4.274, 4.386, 4.457, 4.572, 4.692, 4.877, 4.599, 4.362, 4.139, 3.964, 3.799, 3.647, 3.527, 3.415, 3.313, 3.226, 3.148, 3.083, 2.716, 2.669, 2.629, 2.596, 2.568, 2.546, 2.814, 2.8, 2.792, 2.789, 2.792, 2.8, 2.812, 2.832, 2.855, 2.888, 2.925, 2.965, 3.018, 3.074]",,,,,,,,,,,,,,,
4,Home,A,111556_286273.jpg,-2.009198,1.028399,-1.056735,-13.6386,2.68756,-0.054382,-7.163102,-9.31052,0.84274,0.538321,11.747162,30.576686,-0.697771,-0.359477,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.136, 4.097, 4.068, 4.049, 4.034, 4.042, 4.045, 4.046, 4.073, 4.1, 4.122, 4.162, 4.215, 4.276, 4.349, 4.444, 4.564, 4.643, 4.775, inf, 4.721, 4.456, 4.249, 4.056, 3.877, 3.736, 3.606, 3.487, 3.386, 3.295, 3.219, 2.834, 2.778, 2.73, 2.69, 2.655, 2.626, 2.603, 2.87, 2.856, 2.847, 2.844, 2.846, 2.853, 2.866, 2.884, 2.91, 2.941, 2.975, 3.02, 3.07]",,,,,,,,,,,,,,,
4,Home,A,111556_486365.jpg,-2.048098,1.101374,-1.109404,-13.6386,2.68756,-0.054382,-6.580358,-9.672363,0.869911,0.493208,11.698535,30.576686,-0.318565,-0.233398,0,0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.238, 4.203, 4.18, 4.168, 4.158, 4.172, 4.181, 4.188, 4.223, 4.257, 4.286, 4.337, 4.401, 4.467, 4.563, 4.664, 4.76, 4.89, inf, 4.935, 4.663, 4.414, 4.22, 4.042, 3.879, 3.743, 3.619, 3.515, 3.417, 3.331, 2.943, 2.886, 2.834, 2.79, 2.753, 2.722, 2.984, 2.963, 2.947, 2.936, 2.931, 2.932, 2.938, 2.951, 2.969, 2.991, 3.022, 3.058]",,,,,,,,,,,,,,,
4,Home,A,111556_686049.jpg,-2.053339,1.112066,-1.134434,-13.6386,2.68756,-0.054382,-6.324322,-9.833788,0.881982,0.471283,11.691897,30.576686,0.008697,-0.067943,1,0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.234, 4.203, 4.183, 4.173, 4.167, 4.184, 4.195, 4.206, 4.244, 4.225, 4.313, 4.367, 4.433, 4.504, 4.612, 4.711, 4.821, 4.955, inf, 4.847, 4.575, 4.363, 4.168, 3.991, 3.842, 3.708, 3.595, 3.489, 3.395, 3.315, 2.933, 2.877, 2.828, 2.787, 2.752, 2.722, 2.987, 2.967, 2.952, 2.944, 2.941, 2.944, 2.953, 2.968, 2.986, 3.013, 3.045]",,,,,,,,,,,,,,,
4,Home,A,111556_886034.jpg,-2.03171,1.06512,-1.141538,-13.6386,2.68756,-0.054382,-6.305988,-9.8786,0.885308,0.465005,11.719736,30.576686,0.344956,-0.031342,1,0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.191, 4.159, 4.138, 4.127, 4.119, 4.134, 4.144, 4.153, 4.189, 4.2, 4.257, 4.306, 4.37, 4.438, 4.543, 4.637, 4.744, 4.874, inf, 4.869, 4.591, 4.375, 4.176, 3.996, 3.845, 3.709, 3.594, 3.486, 3.391, 3.309, 2.925, 2.868, 2.818, 2.776, 2.74, 2.709, 2.974, 2.953, 2.937, 2.928, 2.924, 2.926, 2.934, 2.947, 2.965, 2.991, 3.021]",,,,,,,,,,,,,,,
4,Home,A,111557_086147.jpg,-1.981689,0.955077,-1.146033,-13.6386,2.68756,-0.054382,-6.382404,-9.907067,0.887389,0.461021,11.784951,30.576686,0.690851,-0.020001,1,0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.144, 4.112, 4.09, 4.079, 4.07, 4.086, 4.095, 4.103, 4.138, 4.171, 4.204, 4.265, 4.314, 4.381, 4.484, 4.577, 4.671, 4.809, inf, 4.857, 4.578, 4.361, 4.162, 3.982, 3.83, 3.694, 3.579, 3.471, 3.376, 3.294, 2.909, 2.852, 2.802, 2.76, 2.723, 2.693, 2.669, 2.936, 2.92, 2.911, 2.907, 2.908, 2.916, 2.928, 2.946, 2.971, 3.0]",,,,,,,,,,,,,,,
4,Home,A,111557_286201.jpg,-1.908822,0.795716,-1.128235,-13.6386,2.68756,-0.054382,-6.732917,-9.789515,0.879044,0.476741,11.881362,30.576686,0.906496,0.166353,1,0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.037, 3.997, 3.968, 3.949, 3.933, 3.888, 3.942, 4.066, 4.0, 3.992, 3.97, 4.055, 4.101, 4.161, 4.225, 4.324, 4.413, 4.503, 4.637, inf, 4.775, 4.499, 4.286, 4.09, 3.912, 3.763, 3.629, 3.516, 3.409, 3.315, 3.234, 3.165, 2.794, 2.745, 2.704, 2.668, 2.638, 2.615, 2.596, 2.866, 2.857, 2.852, 2.854, 2.861, 2.873, 2.89, 2.915, 2.943]",,,,,,,,,,,,,,,
4,Home,A,111557_486193.jpg,-1.819513,0.623325,-1.048919,-13.6386,2.68756,-0.054382,-7.681372,-9.216746,0.838506,0.544892,11.997995,30.576686,0.991678,0.470305,1,0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.869, 3.858, 3.821, 3.794, 3.778, 3.764, 3.772, 3.775, 3.776, 3.802, 3.827, 3.849, 3.885, 3.936, 3.995, 4.058, 4.149, 4.244, 4.333, 4.455, 4.864, 4.596, 4.348, 4.121, 3.944, 3.781, 3.633, 3.508, 3.395, 3.3, 3.21, 3.132, 3.064, 3.006, 2.653, 2.613, 2.58, 2.552, 2.529, 2.513, 2.5, 2.775, 2.772, 2.775, 2.782, 2.796, 2.814, 2.837, 2.868, 2.903]",,,,,,,,,,,,,,,
4,Home,A,111557_686153.jpg,-1.715228,0.454341,-1.005181,-13.6386,2.68756,-0.054382,-8.275575,-8.86955,0.81388,0.581033,12.130707,30.576686,0.990642,0.079252,1,0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.728, 3.723, 3.68, 3.648, 3.625, 3.605, 3.607, 3.603, 3.597, 3.616, 3.633, 3.605, 3.677, 3.714, 3.762, 3.817, 3.883, 3.97, 4.054, 4.139, 4.269, 4.664, 4.401, 4.157, 3.965, 3.786, 3.621, 3.491, 3.37, 3.259, 3.166, 3.082, 3.011, 2.945, 2.887, 2.838, 2.5, 2.468, 2.442, 2.421, 2.404, 2.392, 2.386, 2.383, 2.669, 2.676, 2.689, 2.706, 2.731, 2.761, 2.794, 2.837, 2.883]",,,,,,,,,,,,,,,
4,Home,A,111557_886285.jpg,-1.608041,0.285489,-1.005181,-13.6386,2.68756,-0.054382,-8.475575,-8.86955,0.81388,0.581033,12.268019,30.576686,1,0,1,0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.542, 3.486, 3.443, 3.409, 3.379, 3.318, 3.355, 3.346, 3.335, 3.348, 3.359, 3.346, 3.389, 3.417, 3.454, 3.503, 3.551, 3.631, 3.701, 3.771, 3.873, 3.986, 4.344, 4.104, 3.88, 3.705, 3.541, 3.389, 3.269, 3.158, 3.057, 2.971, 2.894, 2.829, 2.768, 2.715, 2.671, 2.633, 2.601, 2.284, 2.266, 2.251, 2.241, 2.236, 2.234, 2.238, 2.244, 2.543, 2.56, 2.584, 2.613, 2.646, 2.688, 2.733]",,,,,,,,,,,,,,,
4,Home,A,111558_086142.jpg,-1.509973,0.1276,-1.030858,-13.6386,2.68756,-0.054382,-8.430903,-9.087182,0.828529,0.559946,12.395846,30.576686,0.864564,-0.159003,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.474, 3.461, 3.405, 3.361, 3.327, 3.295, 3.233, 3.27, 3.26, 3.247, 3.259, 3.268, 3.234, 3.294, 3.319, 3.354, 3.4, 3.445, 3.465, 3.587, 3.663, 3.739, 3.857, 3.904, 4.079, 3.853, 3.675, 3.509, 3.356, 3.235, 3.123, 3.021, 2.934, 2.856, 2.79, 2.729, 2.676, 2.63, 2.592, 2.559, 2.531, 2.222, 2.207, 2.196, 2.19, 2.188, 2.19, 2.195, 2.206, 2.508, 2.531, 2.558, 2.588, 2.628, 2.672]",,,,,,,,,,,,,,,
4,Home,A,111558_286155.jpg,-1.451914,0.028173,-1.054747,-13.6386,2.68756,-0.054382,-8.326562,-9.287412,0.841668,0.539995,12.473478,30.576686,0.479461,-0.107428,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.369, 3.353, 3.293, 3.246, 3.208, 3.173, 3.108, 3.14, 3.126, 3.11, 3.117, 3.121, 3.131, 3.137, 3.156, 3.185, 3.221, 3.264, 3.315, 3.386, 3.452, 3.517, 3.621, 3.718, 3.763, 3.899, 3.708, 3.529, 3.365, 3.236, 3.117, 3.008, 2.916, 2.833, 2.763, 2.697, 2.64, 2.591, 2.549, 2.513, 2.482, 2.457, 2.437, 2.136, 2.128, 2.122, 2.121, 2.124, 2.132, 2.142, 2.159, 2.469, 2.495, 2.53, 2.567]",,,,,,,,,,,,,,,
4,Home,A,111558_486056.jpg,-1.431949,-0.007564,-1.074531,-13.6386,2.68756,-0.054382,-8.182137,-9.450855,0.852186,0.523239,12.500641,30.576686,0.12226,-0.111061,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.323, 3.306, 3.243, 3.193, 3.153, 3.115, 3.087, 3.077, 3.061, 3.041, 3.037, 3.047, 3.054, 3.057, 3.075, 3.098, 3.13, 3.169, 3.214, 3.263, 3.34, 3.409, 3.485, 3.584, 3.684, 3.957, 3.755, 3.566, 3.394, 3.258, 3.133, 3.018, 2.922, 2.835, 2.762, 2.692, 2.632, 2.58, 2.536, 2.498, 2.464, 2.437, 2.415, 2.397, 2.101, 2.094, 2.091, 2.092, 2.097, 2.106, 2.12, 2.137, 2.158, 2.481, 2.516]",,,,,,,,,,,,,,,
4,Home,A,111558_686088.jpg,-1.427909,-0.015365,-1.143178,-13.6386,2.68756,-0.054382,-7.523378,-9.990273,0.886069,0.463553,12.50627,30.576686,0.023058,-0.417723,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.297, 3.275, 3.216, 3.167, 3.128, 3.091, 3.023, 3.054, 3.039, 3.02, 3.016, 3.027, 3.034, 3.037, 3.056, 3.079, 3.11, 3.153, 3.195, 3.239, 3.322, 3.398, 3.466, 3.565, 3.674, 3.951, 3.736, 3.541, 3.388, 3.247, 3.118, 3.01, 2.913, 2.831, 2.753, 2.685, 2.627, 2.577, 2.532, 2.494, 2.462, 2.435, 2.413, 2.397, 2.1, 2.093, 2.091, 2.092, 2.097, 2.107, 2.121, 2.137, 2.161, 2.483]",,,,,,,,,,,,,,,
4,Home,A,111558_886081.jpg,-1.427909,-0.015366,-1.243175,-13.6386,2.68756,-0.054382,-6.488461,-10.691429,0.92792,0.372781,12.50627,30.576686,0,-0.499999,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.276, 3.216, 3.166, 3.125, 3.09, 3.058, 3.049, 3.031, 3.021, 3.006, 3.016, 3.022, 2.982, 3.041, 3.064, 3.094, 3.155, 3.176, 3.229, 3.302, 3.368, 3.44, 3.534, 3.635, 4.011, 3.802, 3.611, 3.439, 3.295, 3.165, 3.057, 2.954, 2.865, 2.787, 2.72, 2.659, 2.606, 2.56, 2.521, 2.487, 2.46, 2.437, 2.418, 2.405, 2.113, 2.11, 2.11, 2.115, 2.123, 2.136, 2.153]",,,,,,,,,,,,,,,
4,Home,A,111559_086134.jpg,-1.427909,-0.015366,-1.343175,-13.6386,2.68756,-0.054382,-5.388686,-11.285781,0.9605,0.278281,12.50627,30.576686,0,-0.499999,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.296, 3.234, 3.177, 3.132, 3.097, 3.062, 2.998, 3.031, 3.018, 3.002, 3.38, 3.013, 3.023, 3.028, 3.049, 3.074, 3.11, 3.153, 3.198, 3.214, 3.332, 3.406, 3.485, 3.587, 3.695, 3.916, 3.715, 3.535, 3.386, 3.246, 3.124, 3.018, 2.927, 2.844, 2.771, 2.708, 2.651, 2.601, 2.561, 2.525, 2.492, 2.468, 2.447, 2.432, 2.138, 2.133, 2.132, 2.135, 2.142]",,,,,,,,,,,,,,,
4,Home,A,111559_287349.jpg,-1.427909,-0.015366,-1.418175,-13.6386,2.68756,-0.054382,-4.527898,-11.657827,0.978651,0.205529,12.50627,30.576686,0,-0.499999,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.253, 3.195, 3.146, 3.108, 3.073, 3.043, 3.035, 3.019, 3.01, 2.996, 3.007, 3.014, 3.027, 3.037, 3.059, 3.09, 3.13, 3.175, 3.226, 3.305, 3.372, 3.441, 3.546, 3.648, 4.044, 3.834, 3.64, 3.472, 3.327, 3.202, 3.09, 2.99, 2.903, 2.826, 2.757, 2.7, 2.648, 2.6, 2.563, 2.527, 2.501, 2.478, 2.46, 2.449, 2.157, 2.155]",,,,,,,,,,,,,,,
4,Home,A,111559_486045.jpg,-1.427909,-0.015366,-1.543174,-13.6386,2.68756,-0.054382,-3.039136,-12.131383,0.99664,0.081912,12.50627,30.576686,0,-0.499999,0,-0.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.325, 3.218, 3.163, 3.12, 3.086, 3.052, 2.99, 3.023, 3.012, 2.996, 2.995, 3.01, 3.021, 3.055, 3.05, 3.075, 3.11, 3.158, 3.203, 3.261, 3.344, 3.419, 3.496, 3.601, 3.715, 3.945, 3.743, 3.571, 3.417, 3.28, 3.163, 3.057, 2.964, 2.886, 2.813, 2.747, 2.693, 2.642, 2.602, 2.564, 2.534, 2.511, 2.491, 2.476]",,,,,,,,,,,,,,,
4,Home,A,111559_686044.jpg,-1.427909,-0.015366,-1.643174,-13.6386,2.68756,-0.054382,-1.812837,-12.374183,0.999838,-0.017995,12.50627,30.576686,0,-0.499999,0,-0.5,"[3.708, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.242, 3.185, 3.137, 3.099, 3.067, 3.039, 3.032, 3.017, 3.008, 2.996, 3.008, 3.072, 3.03, 3.04, 3.065, 3.097, 3.136, 3.187, 3.239, 3.317, 3.386, 3.46, 3.566, 3.673, 4.076, 3.86, 3.67, 3.509, 3.365, 3.237, 3.131, 3.033, 2.941, 2.868, 2.796, 2.74, 2.685, 2.641, 2.604, 2.57, 2.544]",,,,,,,,,,,,,,,
